ツイートID,名前,ユーザー名,投稿日,本文,返信数,リツイート数,いいね数
611521452752277504,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月18日,「毎日毎日の足跡が　おのずから人生の答を出す　きれいな足跡には　きれいな水がたまる」 by みつを,,5,8
611504494417850369,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月18日,いくら多くの人に読まれても、ただ読まれるだけじゃ意味が無い。・・・,,,3
610428703068155904,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月15日,人生の的　ふたつあったらまようよな　ひとつならまようことがない　人生の的はひとつがいい #mitsuwo,,,3
610079836267089920,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月14日,「おたがいになぁ　不完全　欠点だらけの　にんげんですがね」 by みつを,,1,4
610064136685228032,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月14日,幸せはいつも・・・,,,1
610040239118094336,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月14日,「子供に一首　どのような道をどのように　歩くともいのちいっぱいにいきてればいいぞ」 by みつを,,,3
609971151180185600,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月13日,アレもコレもほしがるなよ,,1,4
609854307685437440,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月13日,「土の中の水道管　高いビルの下の下水　大事なものは表に出ない」 by みつを,,1,3
609739195452559361,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月13日,「めしを喰って静かに息をついていたら　いつの間にか日が暮れて　気がついた時は墓場の中」 by みつを 感動したらRT！,,,
609723171529359360,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月13日,一生勉強　一生青春 #mitsuwo,,3,2
609707283799355392,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月13日,「おさいせん　百円玉一つ　ぽんと投げて　手を合わす　おねがいことの多いこと」 by みつを 感動したらRT！,,,
609690556206182400,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月13日,願願を持ちましょう　みトイレ用日めくり　ひとりしずか　みつを　相田みつを作品集より,,,
609674034796630016,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月13日,かねが人生のすべてではないが　有れば便利・・・,,,1
609574656438218752,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月12日,外灯というのは　人のためにつけるんだよな　わたしはどれだけ　外灯をつけられるだろうか #mitsuwo,,1,1
609558122806444032,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月12日,尊きものは遺産ではなくて　そのために流された先人の汗である #mitsuwo,,,
609542065463144449,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月12日,アノネ　人間にとって一番大事なものはなにか？そこを原点として考えてゆけば #mitsuwo,,,2
609525602916306945,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月12日,わかってたまるか　人に踏まれてばかりいる　雑草のくるしみが #mitsuwo,,1,6
609359426345041921,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月12日,短歌一首　道　かえりみる　ゆとりなけれどともかくも　いのち生かされ歩みきし道　みつをにんげんだもの　相田みつをより,,,
609343674313392128,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月12日,そのときの出逢いが　人生を根底から変えることがある　よき出逢いを,,3,5
609104370873925632,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月11日,あなたの心がきれいだから・・・,,,
608995295649669121,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月11日,べんかいのうまい人間　あやまりッぷりのいい人間 #mitsuwo,,,
608963284130095104,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月11日,道は一本　単純でまッ直ぐがいい　何かを欲しがると　欲しがったところが曲がる　道は一本まっすぐがいい,,,
608843299021967360,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月10日,他人の物指し　自分のものさし　それぞれ寸法がちがうんだな,,1,1
608826419234373634,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月10日,けれど　けれどで　なにもしない #mitsuwo,,1,3
608625480061702144,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月10日,正直者は　ばかをみる　だからといってうそばかりも通らない　世の中単純じゃねんだよなあ #mitsuwo,,1,1
608608878226345984,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月10日,「どうでもいいものは　どうでもいいんだよ　いちばん大事なことに　一番大事ないのちをかけてゆくことだ」 by みつを,,3,3
608592229884493824,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月10日,枯れたすすきがまだ美しいのは　いのちいっぱい一生けんめいに生きてきたからだ,,1,2
608576235191468033,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月10日,なみだで　あらわれるたびに　まなこがふかくなり　うれいがふかくなる #mitsuwo,,2,
608559700808835072,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月10日,後じゃできねんだよなあ　今のことは　今しかできぬ #mitsuwo,,5,1
608543753423458304,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月10日,ボロは初めに見せておけ　そうすればいつでも天下泰平だ,,1,1
608526857407856640,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月9日,おだてられればいい気になるし　わるくちいわれりゃ腹たつわたし,,,
608510358416859136,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月9日,「にんげんはねぇ　人から点数をつけられるために　この世に生まれてきたのでないんだよ　にんげんがさき点数はあと」 by みつを 感動したらRT！,,,1
608494675721228288,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月9日,人の為と書いて偽りと読むんだよなー,,,1
608478339049742336,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月9日,ぐちをこぼしてゆくんだね　なみだをながしてゆくんだね　だれにも気がねはいらぬから　えんりょしなくていいんですよ　ぐちをこぼしてゆくがいい　なみだをながしてゆくがいい,,,2
608462455417786369,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月9日,子供に一首　どのような道をどのように　歩くともいのちいっぱいにいきてればいいぞ,,,1
608251055948759040,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月9日,あのねぇ　どんなに上手なべんかいをしてもね　べんかいはやっぱり　べんかいなんだよなぁ,,,
608235102766690306,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月9日,人の為と書いて偽りと読むんだよなー #mitsuwo,,1,2
608085150224642048,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月8日,毎日少しずつ　それがなかなかできねんだなあ　みつをにんげんだもの　相田みつをより,,,
608068377618227200,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月8日,うばいあえば足らぬ　分け合えば余まる #mitsuwo,,,3
608051793801691137,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月8日,私の、このヘタな文字、つたない文章も、・・・,,1,
608036202244128768,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月8日,我慢をするんだよ　我慢をするんだよ　悔しいだろうがね　そこを我慢するんだよ #mitsuwo,,,3
608019832647204864,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月8日,やりなおしが　きかねんだなぁ　人生というものは,,4,5
608003039723556864,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月8日,他人の物指し　自分のものさし　それぞれ寸法がちがうんだな #mitsuwo,,2,2
607986860262977536,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月8日,自分の後ろ姿は　自分じゃ見えねんだなあ #mitsuwo,,,
607916681294274560,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月8日,負ける人のおかげで　勝てるんだよな #mitsuwo,,1,1
607900610877194242,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月8日,だれうらむことはない　身から出たさびだなぁ #mitsuwo,,,
607778513534382080,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月7日,あんなにしてやったのに『のに』がつくとぐちが出る　みつをトイレ用日めくり　ひとりしずか　みつを　相田みつを作品集より,,,
607761926253199360,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月7日,あとじゃできねんだよなあ・・・,,,2
607745385084297216,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月7日,自信はなくてうぬぼればかり　はずかしい　はずかしい,,,
607727647854952448,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月7日,やれなかった　やらなかった　どっちかな #mitsuwo,,,
607710853542985729,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月7日,おたがいになぁ　不完全　欠点だらけの　にんげんですがね,,1,
607694213082279936,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月7日,人間はねぇ　自分よりも人のほうがよくなると　おもしろくねんだなぁ　人間のわたし,,,
607347319978065920,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月6日,因も変り　縁も変る　なにもかも　みんな変ってゆくんだね　人間関係も変ってゆく世の中　無常だから #mitsuwo,,2,2
607331944523636736,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月6日,自分の花　名もない草も実をつける　いのちいっぱい自分の花を咲かせて #mitsuwo,1,2,1
607187332324663296,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月6日,「使ったところが強くなる　頭でもからだでも　その反対　使わぬところは」 by みつを 感動したらRT！,,,1
607171303942987776,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月6日,セトモノとセトモノとぶつかりっこするとすぐこわれちゃう・・・,,,
606821733564170241,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月5日,そのときの出逢いが　トイレ用日めくり　ひとりしずか　みつを　相田みつを作品集より,,,
606805390622203904,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月5日,「あなたがそこにただいるだけで　その場の空気が明るくなる　あなたがそこにただいるだけで」 by みつを,,1,3
606634019451584512,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月4日,体験してはじめて身につくんだなぁ #mitsuwo,,1,1
606457477882781696,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月4日,みかんには みかんの味があり りんごには りんごの美しさがある　しあわせは　いつもじぶんのこころが　きめる,,1,2
606441602022703104,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月4日,後じゃできねんだよなあ　今のことは　今しかできぬ,,1,1
606424277735202816,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月4日,気が小さくて臆病で人のこと気になって三日もねむれぬこともある　おだてられればいい気になるし　わるくちいわれりゃ腹立つわたし　物欲色欲名誉欲　人間はねぇ欲望のかたまりだな　人間のわたし #mitsuwo,,2,
606272408396300288,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月3日,生きているうち　はたらけるうち　日のくれぬうち　みつにんげんだもの　相田みつをよりただいるだけで　あなたがそこにただいるだけでその場の空気があかるくなる　あなたがそこにただいるだけでみんなのこころがやすらぐ　そんなあなたにわたしもなりたい　みつをにんげんだもの　相田みつをより,,1,
606255943244869632,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月3日,弱きもの人間　欲深きもの人間　偽り多きもの人間　そして人間の私,,1,
606105783252586496,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月3日,あのねぇ　どんなに上手なべんかいをしてもね　べんかいはやっぱり　べんかいなんだよなぁ #mitsuwo,,,
606089267576631297,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月3日,外灯というのは　人のためにつけるんだよな　わたしはどれだけ　外灯をつけられるだろうか,,,3
606073464944881664,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月3日,考えてばかりいると　日が暮れちゃうよ #mitsuwo,,2,2
605939704664440832,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月2日,いまここに　だれともくらべない はだかのにんげん　わたしがいます #mitsuwo,,,1
605902905573437443,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月2日,生きているうち　働けるうち　日の暮れぬうち #mitsuwo,,,
605747352540872704,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月2日,「あのねぇ　財産　肩書き　地位　名誉　その他　自分についている誇り高き飾り物をみんな落としてすっぱだかになってごらん　人間としての本当の自分がわかるから」 by みつを,,,
605731362650230784,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月2日,きれいな玄関と床の間だけじゃ生活できねんだよなあ　みつをトイレ用日めくり　ひとりしずか　みつを　相田みつを作品集より,,,
605587364459593728,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月1日,ふるいものを出さなければ　あたらしいものは入らない　みつをトイレ用日めくり　ひとりしずか　みつを　相田みつを作品集より,,,1
605571644006891521,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月1日,にんげんはねぇ　人から点数をつけられるために・・・,,,
605556050809356288,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月1日,けれどけれどで何もしない・・・,,,
605540230783836162,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月1日,どうでもいいものは　どうでもいいんだよ　いちばん大事なことに　一番大事ないのちをかけてゆくことだ,,1,1
605523680706174976,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月1日,みかんには みかんの味があり りんごには りんごの美しさがある　しあわせは　いつもじぶんのこころが　きめる #mitsuwo,,1,1
605507586985574400,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月1日,「あのときのあの苦しみも　あのときのあの悲しみも　みんな肥料になったんだなあ」 by みつを 感動したらRT！,,1,
605491659858526208,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月1日,「あのねぇ　どんなに上手なべんかいをしてもね　べんかいはやっぱり　べんかいなんだよなぁ」 by みつを 感動したらRT！,,1,2
605374532375871488,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月1日,悲しいときは全身で悲しみ　嬉しいときには手放しで喜ぶ　そういう人間で私はありたい #mitsuwo,,2,
605275940235583488,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年6月1日,なんでもいいんだともかく一生懸命やってみることだ　いのちがけでやってみることだそうすれば　人間の不完全さがよくわかる　自分の至らなさが骨身に沁みてよくわかる　頭でなくてからだ全体でよくわかる #mitsuwo,,2,3
605259945324322816,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年5月31日,ともかくも　生かされてきて　命あり #mitsuwo,,1,1
605242871210373120,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年5月31日,「昨日までの自分を否定し　今日の自分に生きる　今日新たに生まれ変わる」 by みつを 感動したらRT！,,2,1
605226397959782402,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年5月31日,いまはなんにも　いわないほうがいい　語らないほうがいい　つらいだろうが　黙っているほうがいい　いえばべんかいになるから #mitsuwo,,2,1
605153626277879809,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年5月31日,だれにだってあるんだよ　ひとにはいえないくるしみが　だれにだってあるんだよ　ひとひはいえないかなしみが　ただ　だまっているだけなんだよ　いえばぐちになるから #mitsuwo,,1,5
605137001818431489,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年5月31日,「自分の後ろ姿は　自分じゃ見えねんだなあ」 by みつを,,,
605008082544918528,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年5月31日,よくまわっているほどコマはしずかなんだな #mitsuwo,,1,1
604991914501283843,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年5月31日,弱きもの人間。欲ふかきもの人間。・・・,,2,1
604975629839171584,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年5月31日,自分の花　名もない草も実をつける　いのちいっぱい自分の花を咲かせて,,1,2
604725396941045760,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年5月30日,しあわせはいつも自分のこころがきめる,1,1,3
603535919006679040,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年5月27日,あれもほしい　これもほしい　ああなりたい　こうなりたい　欲望いっぱいのこの自分　そういう自分の運転手は自分 #mitsuwo,,1,5
603287723412099072,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年5月26日,しんじつだけが魂をうつ,,3,2
603181268612751361,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年5月26日,おなじやるならば　本腰入れてやってごらん　そのほうが　つかれないでたのしいから #mitsuwo,,1,2
602922106016247808,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年5月25日,「ビリがいるから１位がいる」 by みつを,,,
602837722101755904,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年5月25日,悲しいときは全身で悲しみ　嬉しいときには手放しで喜ぶ　そういう人間で私はありたい,,,1
602821292773941248,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年5月25日,アノネ　ひとのことじゃないんだよ　じぶんのことだよ #mitsuwo,,1,2
602559339434377216,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年5月24日,うまれかわり死にかわり　永遠の過去のいのちを受け継いで　いま自分の番を生きている　それがあなたのいのちです　それがわたしのいのちです,,,1
602481604854878210,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年5月24日,負ける人のおかげで　勝てるんだよな #mitsuwo,,2,
602464681622511616,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年5月24日,「どんなぐちでも気持ちよく聞いてくれる人　その人はあなたにとって大事な観音さまだ」 by みつを 感動したらRT！,,3,1
602448198301458436,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年5月24日,柔道の基本は受身　受身とはころぶ練習・・・,1,,1
602431986393747457,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年5月24日,アノネ　にんげんはねぇ　自分の意志でこの世に産まれてきたわけじゃねんだな　だからね自分の意志で勝手に死んではいけねんだよ #mitsuwo,,2,1
600386282871623680,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年5月18日,かんがえてばかりいると日がくれちゃうよ　みつをにんげんだもの　相田みつをより,,1,1
597485443261734912,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年5月10日,やりなおしが　きかねんだなぁ　人生というものは #mitsuwo,,2,
597358212795355136,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年5月10日,親切と言う名のおせっかい　そっとしておくおもいやり,,3,7
597342628154183681,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年5月10日,いのちの根　なみだをこらえて　かなしみにたえるとき　ぐちをいわずにくるしみにたえるとき　いいわけをしないでだまって批判にたえるとき　いかりをおさえてじっと屈辱にたえるとき　あなたの眼のいろがふかくなり　いのちの根がふかくなる　みつをにんげんだもの　相田みつをより,,6,9
597326696249851906,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年5月10日,夢はでっかく　根はふかく,,3,3
597310908637913088,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年5月10日,自分が自分にいやになるとき　金がほしいのにほしくないようなふりをするとき #mitsuwo,,,
597199769094660096,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年5月9日,枯れたすすきがまだ美しいのは　いのちいっぱい一生けんめいに生きてきたからだ #mitsuwo,,,
597054756293480448,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年5月9日,おたがいになぁ　不完全　欠点だらけの　にんげんですがね #mitsuwo,,3,
597038117497937922,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年5月9日,だれにだってあるんだよ　ひとにはいえないくるしみが　だれにだってあるんだよ　ひとひはいえないかなしみが　ただ　だまっているだけなんだよ　いえばぐちになるから,,4,4
597022103154503681,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年5月9日,いいですか　いくらのろくても　かまいませんよ　たいせつなことはね　いつでも前をむいて　自分の足で自分の道を歩くことですよ　いいですか　どんな大事なものでもね　荷物はみんな捨ててくださいよ　自分のからだも　捨てるんですからね,,3,3
596884801040158721,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年5月8日,「ぐちをこぼしてゆくんだね　なみだをながしてゆくんだね　だれにも気がねはいらぬから　えんりょしなくていいんですよ　ぐちをこぼしてゆくがいい　なみだをながしてゆくがいい」 by みつを,1,,1
596869270467776512,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年5月8日,雨の日には雨の中を　風の日には風の中を,,1,
596853201665527809,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年5月8日,どんなぐちでも気持ちよく聞いてくれる人　その人はあなたにとって大事な観音さまだ #mitsuwo,,2,2
596702678484291584,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年5月8日,「負ける人のおかげで　勝てるんだよな」 by みつを,,2,3
596686758844059651,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年5月8日,子供に一首　どのような道をどのように　歩くともいのちいっぱいにいきてればいいぞ #mitsuwo,,1,1
596670997434011648,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年5月8日,親切という名のおっせかい・・・,,4,3
596654480290000896,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年5月8日,毎日少しずつ・・・,,2,3
596038086015864832,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年5月6日,アレもコレもほしがるなよ #mitsuwo,,1,2
595791694395777024,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年5月5日,歩くから道になる　歩かなければ草が生える,,1,3
595775292473516032,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年5月5日,道は一本　単純でまッ直ぐがいい　何かを欲しがると　欲しがったところが曲がる　道は一本まっすぐがいい,,1,4
595759078099591169,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年5月5日,よくまわっているほどコマはしずかなんだな #mitsuwo,,1,1
595434612530118657,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年5月4日,なんにも欲しがらぬときが　一番強い #mitsuwo,,,1
595417916226568194,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年5月4日,いまが大事,,,4
595135263925407744,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年5月4日,つまづいたっていいじゃないか　にんげんだもの #mitsuwo,,,
595119881600638977,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年5月3日,かねかねかねと金追いかけても　行きつくところは一体どこなの? #mitsuwo,,,1
595103658217312256,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年5月3日,「七転八倒　つまづいたり　ころんだり　するほうが　自然なんだな　にんげんだもの」 by みつを,,1,
595087959952494592,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年5月3日,にんげんはねぇ　人から点数をつけられるために・・・,,1,1
595071602234036224,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年5月3日,「転んだっていいじゃないか。人間だもの。」 by みつを 感動したらRT！,,1,
595054479600324608,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年5月3日,花には人間のようなかけひきがないからいい　ただ咲いてだた散ってゆくからいい　ただになれない人間のわたし　みつをトイレ用日めくり　ひとりしずか　みつを　相田みつを作品集より,,1,1
595038727061114881,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年5月3日,人間はねぇ　自分よりも人のほうがよくなると　おもしろくねんだなぁ　人間のわたし #mitsuwo,,1,1
595021516971970561,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年5月3日,身からでたサビだなあ　身に覚えがあるよ #mitsuwo,,,
594867457531088896,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年5月3日,「使ったところが強くなる　頭でもからだでも　その反対　使わぬところは」 by みつを 感動したらRT！,,,
594851214082215937,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年5月3日,後じゃできねんだよなあ　今のことは　今しかできぬ,,,1
594835276465221632,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年5月3日,みかんには みかんの味があり りんごには りんごの美しさがある　しあわせは　いつもじぶんのこころが　きめる #mitsuwo,,,1
594818909401841664,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年5月3日,「使ったところが強くなる　頭でもからだでも　その反対　使わぬところは」 by みつを,,1,1
594803306360242176,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年5月3日,おだてられればいい気になるし　わるくちいわれりゃ腹たつわたし,,,2
594787916238364672,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年5月3日,他人の物指し　自分のものさし　それぞれ寸法がちがうんだな #mitsuwo,,1,
594657235969576960,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年5月2日,できない約束はしないことだな #mitsuwo,,1,2
594641465675882496,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年5月2日,わかってたまるか　人に踏まれてばかりいる　雑草のくるしみが,,,1
594611339575701504,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年5月2日,水にぬれなければ　およげませんよ。,,,2
594595255749517312,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年5月2日,わかってたまるか　人に踏まれてばかりいる　雑草のくるしみが #mitsuwo,,1,
594578243253981184,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年5月2日,あなたの心がきれいだから　何でもきれいに見えるんだなあ,,1,1
594520239355736064,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年5月2日,かねが人生のすべてではないが　有れば便利・・・,,1,
594502546535755776,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年5月2日,きれいな玄関と床の間だけじゃ生活できねんだよなあ　みつをトイレ用日めくり　ひとりしずか　みつを　相田みつを作品集より,,,1
594351188214030336,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年5月1日,「歩くから道になる　歩かなければ草が生える」 by みつを,,1,
594249682391470080,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年5月1日,人生の的　ふたつあったらまようよな　ひとつならまようことがない　人生の的はひとつがいい #mitsuwo,,1,1
594232031338336258,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年5月1日,ふるいものを出さなければ　あたらしいものは入らない　みつをトイレ用日めくり　ひとりしずか　みつを　相田みつを作品集より,,,1
594216055599337472,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年5月1日,ともかくも　生かされてきて　命あり #mitsuwo,,1,
594150610418601984,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年5月1日,「できない約束はしないことだな」 by みつを 感動したらRT！,,,
594134651595194369,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年5月1日,いくら多くの人に読まれても、ただ読まれるだけじゃ意味が無い。・・・,,,
594118456254988288,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年5月1日,我慢をするんだよ　我慢をするんだよ　悔しいだろうがね　そこを我慢するんだよ #mitsuwo,,2,3
593861334971781122,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月30日,やり直しのきかない人生　待った無しの命 #mitsuwo,,2,3
593768429498171392,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月30日,あんなにしてやったのに『のに』がつくとぐちが出る　みつをトイレ用日めくり　ひとりしずか　みつを　相田みつを作品集より,,,
593753045990649856,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月30日,慣れるな　なれるな　どんなことにも慣れるな　慣れると感動がなくなるから #mitsuwo,,2,1
593511703481962497,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月29日,うつくしいものを美しいと思える　あなたの心が美しい #mitsuwo,,1,1
593496040336044032,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月29日,おまえさんな　いま一体何が一番欲しい　あれもこれもじゃだめだよ　いのちがけでほしいものを　ただ一ツに的をしぼって　言ってみな,,,1
593424950133805056,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月29日,かんのんさまは　どうして　こんなにしずかなの　かなしみに　たえた人だから　どうしてこんなに　やさしいの　ひとの世の　くるしみに　一番泣いた方　だから #mitsuwo,,,
593408516158722049,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月29日,人間が人間として　生きるときの時は　いつでもいま・・・,,,
593385506836090881,相田みつを☆心に響く詩,@mitsuwo_kokoro,2015年4月29日,ボロは初めに見せておけ　そうすればいつでも天下泰平だ,,1,
